4,"Buffett Laments 'Roadkill' Who Lose Jobs, Says U.S. Must Help","Warren Buffett liken unemploy worker to anim that are helpless to avoid car crash , and said the U.S. must do more to help those displac by competit from oversea and technolog .",https://www.bloomberg.com/news/articles/2017-05-06/buffett-laments-roadkill-who-lose-jobs-says-u-s-must-help,bloomberg
6,"Trump Weighing 95 Percent Cut to Drug Office, Chief Warns Staff","The Trump administr is weigh a cut of almost 95 percent of the budget for the White Hous Offic of Nation Drug Control Polici at a time the presid ha pledg to aggress combat opioid addict , accord to an intern memo .",https://www.bloomberg.com/politics/articles/2017-05-06/trump-proposes-95-percent-cut-to-drug-office-chief-warns-staff,bloomberg
6,French Prepare to Vote as Cyber Attack on Macron Probed,French voter are get readi to vote Sunday in the final round of the country’ presidenti elect after a last-minut twist saw front-runn Emmanuel Macron’ campaign fall victim to a hack attack .,https://www.bloomberg.com/politics/articles/2017-05-06/french-voters-prepare-to-vote-after-macron-reports-cyber-attack,bloomberg
6,Trump Questions Legal Binds on His Spending in Signing Statement,"Presid Donald Trump , sign a measur on Friday to keep the feder govern fund for the rest of the fiscal year , argu in a lengthi statement that he isn’t legal bound by a seri of limit lawmak impos on him in the bill .",https://www.bloomberg.com/politics/articles/2017-05-06/trump-questions-legal-binds-on-his-spending-in-signing-statement,bloomberg
4,"Bogle Says If Everybody Indexed, Markets Would Fail Under Chaos","Investor wouldn’t have a way to captur valu in the stock market if it were entir held by passiv manag fund , accord to Jack Bogl , the founder of Vanguard Group .",https://www.bloomberg.com/news/articles/2017-05-06/bogle-says-if-everybody-indexed-markets-would-fail-under-chaos,bloomberg
4,Mud in Your Eye: Always Dreaming Wins Kentucky Derby in Slop,"Louisvil , Ky. ( AP ) -- Alway Dream splash through the slop to win the Kentucki Derbi by 2 3/4 length on Saturday , give trainer Todd Pletcher and jockey John Velazquez their second victori in the race but their first togeth .",https://www.bloomberg.com/news/articles/2017-05-06/9-2-favorite-always-dreaming-wins-kentucky-derby-in-the-slop,bloomberg
6,Forty-Nine Straight Hours Inside Trump’s Washington Hotel,"Tourist , $ 100 vodka cocktail with caviar , a small dog in the arm of the Treasuri secretary. It’ a hotel lobbi as a symbol of thi presid .",https://www.bloomberg.com/news/features/2017-05-03/forty-nine-straight-hours-inside-trump-s-washington-hotel,bloomberg
4,Fed's Williams Stands by Hike Outlook as Unemployment Drops,"Feder Reserv Bank of San Francisco Presid John William said hi outlook for three or four rate increas in 2017 hasn’t shift , as the labor market show sign of expand beyond it sustain rate and the economi is oper abov potenti .",https://www.bloomberg.com/news/articles/2017-05-06/fed-s-williams-stands-by-hike-outlook-as-unemployment-drops,bloomberg
4,Why the Retail Crisis Could Be Coming to American Groceries,These five forc are go to shake up the American supermarket .,https://www.bloomberg.com/news/articles/2017-05-04/why-the-retail-crisis-could-be-coming-to-american-groceries,bloomberg
6,'This gets to the fabric of the nation': Inside the dark conspiracy that made its way from the fringe to the White House,"Fear of an American deep state start as a legitim concern. Then , those fear turn into someth far wors .",http://www.businessinsider.com/trump-deep-state-bannon-cia-fbi-breitbart-fox-news-2017-5,business-insider
13,What it's like to have a surprise dinner with Mark Zuckerberg,Facebook 's CEO is on a cross-countri tour of the US. Here 's what happen when a steel mill worker in Ohio found himself have dinner with Mark Zuckerberg .,http://www.businessinsider.com/what-its-like-to-have-a-surprise-dinner-with-mark-zuckerberg-2017-5,business-insider
6,A special House race in Georgia is officially the most expensive in US history,The Georgia special elect is like to be the first major referendum on Presid Trump 's victori in the 2016 elect .,http://www.businessinsider.com/georgia-jon-ossoff-special-election-most-expensive-2017-5,business-insider
13,BUFFETT: This is 'the number one problem with mankind',Warren Buffett see cyber attack as a bigger threat to human than nuclear weapon .,http://www.businessinsider.com/warren-buffett-cybersecurity-berkshire-hathaway-meeting-2017-5,business-insider
4,A former banker taught herself how to code and is now a top exec at a $700 million startup,Jessica Lach wa on Wall Street then got an MBA. It wa n't until she taught herself how to code that she rose through the rank at DoorDash .,http://www.businessinsider.com/a-former-banker-taught-herself-how-to-code-and-is-now-a-top-exec-at-a-700-million-startup-2017-4,business-insider
3,Chibok girls still missing three years later - CNN Video,It ha been three year sinc Boko Haram kidnap hundr of girl from their school in Nigeria. CNN 's Isha Sesay ha a look at the latest develop .,http://www.cnn.com/videos/world/2017/04/14/nigeria-chibok-girls-three-years-later-sesay-pkg.cnn,cnn
4,Always Dreaming Wins 2017 Kentucky Derby; Lookin At Lee Takes Distant 2nd,Alway Dream pull away from the field to win the 2017 Kentucki Derbi on a muddi track Saturday. The close co-favorit with Irish War Cri began in the No. 5 post and stay toward the front nearli the entir race ...,http://bleacherreport.com/articles/2708143-always-dreaming-wins-2017-kentucky-derby-lookin-at-lee-takes-distant-2nd,cnn
9,Inside the 'most exciting 2 minutes in sports' - CNN Video,"The Kentucki Derbi is America 's longest run sport event , is wide known as the `` most excit two minut in sport '' and is America 's Greatest Race .",http://www.cnn.com/videos/sports/2016/05/04/kentucky-derby-explainer-natsot-pkg-orig.cnn,cnn
9,Team USA bobsled driver Steven Holcomb dies,"Steven Holcomb , who pilot the US No. 1 four-man bobsl to Olymp gold in 2010 , wa found dead Saturday morn in hi room at the US train center in Lake Placid , New York , the US Olymp Committe said .",http://edition.cnn.com/2017/05/06/sport/olympic-champion-bobsledder-dies/index.html,cnn
4,Intel positions itself as the heart of autonomous vehicles,Intel ha all the ingredi to succeed in the self-driv car space .,https://www.engadget.com/2017/05/05/intel-positions-itself-as-the-heart-of-autonomous-vehicles/,engadget
4,‘Guardians of the Galaxy 2’: James Gunn gets personal in emotional letter to fans,`` When I wa young I felt utterli alon ... '',http://ew.com/movies/2017/05/06/guardians-of-the-galaxy-2-james-gunn-fan-letter/,entertainment-weekly
6,"Trump’s reelection team says ABC, NBC, CBS blocked ‘Fake News’ ad",Lara Trump told Fox News more network join CNN in refus the ad .,http://ew.com/tv/2017/05/06/trump-fake-news-ad-blocked-abc-nbc-cbs/,entertainment-weekly
4,'Sense8' Recap: Wolfgang Blows Up His Life,Lito mourn hi career while Wolfgang fight for hi life .,http://ew.com/recap/sense8-season-2-episode-8/,entertainment-weekly
4,‘Guardians of the Galaxy 2’ director narrates ‘North by Northwest’ scene,Jame Gunn rewrot the scene after watch the Alfr Hitchcock classic .,http://ew.com/movies/2017/05/06/guardians-of-the-galaxy-2-north-by-northwest-scene/,entertainment-weekly
4,Jeff Bridges is having the best time at the Kentucky Derby,Jeff Bridg is have the best time at the Kentucky Derbi,http://ew.com/movies/2017/05/06/jeff-bridges-is-having-the-best-time-at-the-kentucky-derby/,entertainment-weekly
4,"Sylvester Stallone releases ‘Guardians of the Galaxy, Vol. 2’ cameo online","See the 'Creed ' star as Stakar , a Ravag clan leader",http://ew.com/movies/2017/05/06/sylvester-stallone-guardians-of-the-galaxy-vol-2-cameo/,entertainment-weekly
4,Harry Styles drops teaser for ‘Sign of the Times’ music video,The new music video premier Monday .,http://ew.com/music/2017/05/06/harry-styles-sign-of-the-times-music-video-teaser/,entertainment-weekly
3,"Macron campaign says its emails have been subjected to ‘massive, coordinated’ hacking",French author began investig the “piraci action” one day befor the country’ most import presidenti elect in decad .,https://www.washingtonpost.com/world/macron-campaign-says-its-emails-have-been-subjected-to-massive-coordinated-hacking/2017/05/06/368c0460-31e1-11e7-a335-fa0ae1940305_story.html,google-news
3,"Years After Boko Haram Kidnapping, Dozens of Girls Are Freed, Nigeria Says","The releas of about the girl , if confirm , is by far the biggest breakthrough in the mass abduct of nearli 300 Nigerian schoolgirl .",https://www.nytimes.com/2017/05/06/world/africa/nigeria-boko-haram-chibok-girls.html,google-news
4,"Buffett assails Wells Fargo, defends 3G at wide-ranging meeting","Warren Buffett , the chairman of Berkshir Hathaway Inc ( BRKa.N ) , on Saturday critic Well Fargo & Co ( WFC.N ) for fail to stop employe from sign up custom for bogu account even after learn it wa happen , caus a scandal .",http://www.reuters.com/article/us-berkshire-buffett-idUSKBN1820J4,google-news
6,GOP braces for healthcare blowback at home,Republican are arm themselv with one primari messag : they could n't stick with the statu quo of ObamaCar .,http://thehill.com/homenews/house/332162-gop-braces-for-healthcare-blowback-at-home,google-news
9,"US Olympian bobsledder Steven Holcomb, 37, found dead","Steven Holcomb , the longtim U.S. bobsled star who drove to three Olymp medal after beat a diseas that nearli rob him of hi eyesight , wa found dead in Lake Placid , New York , on Saturday .",http://www.foxnews.com/sports/2017/05/06/us-olympian-bobsledder-steven-holcomb-37-found-dead.html,google-news
3,"In Venezuela’s Chaos, Elites Play a High-Stakes Game for Survival",Worsen unrest and econom collaps give power offici reason to want a chang in leadership and an opportun to impos it .,https://www.nytimes.com/2017/05/06/world/americas/venezuela-unrest-protests.html,google-news
15,Texas Town Gathers to Grieve for Teenager Fatally Shot by Officer,"Friend , famili and classmat attend a privat servic in Mesquit , Tex. , to rememb 15-year-old Jordan Edward , who wa kill by the polic as he left a parti last month .",https://www.nytimes.com/2017/05/06/us/jordan-edwards-police-shooting-texas-funeral.html,google-news
6,Haniyeh Chosen as Hamas' Political Chief,"Move come shortli after Gaza 's ruler unveil a new , seemingli more pragmat polit program aim at end the group 's intern isol",https://www.voanews.com/a/haniyeh-chosen-hamas-political-chief/3840794.html,google-news
4,Guardians of the Galaxy Vol. 2's Ending and Post-Credits Scenes Explained - IGN,We break down where Star-Lord and the gang might be head next .,http://ca.ign.com/articles/2017/04/29/guardians-of-the-galaxy-vol-2s-ending-and-post-credits-scenes-explained,ign
4,"My Hero Academia Episode 19: ""The Boy Born with Everything"" Review - IGN",`` The Boy Born with Everyth '' provid a welcom breather with some great charact develop befor thing heat up in the festiv 's final round .,http://ca.ign.com/articles/2017/05/06/my-hero-academia-episode-19-the-boy-born-with-everything-review,ign
4,Zero Time Dilemma Releasing for PS4 Later This Year in North America - IGN,"Zero Time Dilemma , the third entri in the Zero Escap trilog , will releas for PS4 in North America thi fall .",http://ca.ign.com/articles/2017/05/06/zero-time-dilemma-releasing-for-ps4-later-this-year-in-north-america,ign
4,Overkill's The Walking Dead Delayed to 2018 - IGN,Overkil 's co-op base shooter is now slate for releas in the second half of 2018 .,http://ca.ign.com/articles/2017/05/06/overkills-the-walking-dead-delayed-to-2018,ign
4,The Best Fidget Spinners and Fidget Cubes - IGN,"Keep your hand and mind occupi with these simpl , engross devic .",http://ca.ign.com/articles/2017/05/06/the-best-fidget-spinners-and-fidget-cubes,ign
4,Daily Deals: PC Games Out of This World - IGN,"Discount on Prey , Stellari , and Dawn of War III , Buy a PSVR Get a Bonu Playstat Camera , Civ VI for $ 40",http://ca.ign.com/articles/2017/05/06/daily-deals-humble-monthly-bundle,ign
4,7 Star Wars Projects That Never Saw the Light of Day - IGN,"From Underworld to KOTOR 3 to Georg Luca ' origin sequel trilog , there 's a lot of cancel Star War we wish had been made .",http://ca.ign.com/articles/2017/05/04/7-star-wars-projects-that-never-saw-the-light-of-day,ign
4,Captain America's Unbelievable Feat Explained by Secret Empire Writer Nick Spencer - IGN,Captain America did someth crazi AGAIN ! We have writer Nick Spencer on-hand to discuss thi latest shock twist .,http://ca.ign.com/articles/2017/05/06/captain-americas-unbelievable-feat-explained-by-secret-empire-writer-nick-spencer,ign
13,Le Pen has not lost yet. French voters should unite against her,Emmanuel Macron will probabl win. But a catastroph upset is possibl,http://www.economist.com/news/leaders/21721650-emmanuel-macron-will-probably-win-catastrophic-upset-possible-le-pen-has-not-lost-yet,the-economist
13,The armed forces will decide the fate of Venezuela’s regime,Peopl power count for less,http://www.economist.com/news/americas/21721661-people-power-counts-less-armed-forces-will-decide-fate-venezuelas-regime,the-economist
13,Might legalising the rhino-horn trade actually help the rhino?,"Just as like , it would spur demand , further endang the creatur",http://www.economist.com/news/finance-and-economics/21721671-just-likely-it-would-spur-demand-further-endangering-creature-might,the-economist
13,"The world’s most valuable resource is no longer oil, but data",The data economi demand a new approach to antitrust rule,http://www.economist.com/news/leaders/21721656-data-economy-demands-new-approach-antitrust-rules-worlds-most-valuable-resource,the-economist
4,Who best protects megafauna?,Tourist realli do seem to help to preserv wild anim,http://www.economist.com/blogs/graphicdetail/2017/05/daily-chart-4,the-economist
13,On the “hipster election” in Schleswig-Holstein,The futur of Germany’ little-known northernmost state is on a knife edge. Here’ whi it matter,http://www.economist.com/blogs/kaffeeklatsch/2017/05/between-coasts,the-economist
13,The Conservatives’ Andy Street wins the West Midlands,Hi victori is the surest sign yet of a Tori landslid on June 8th,http://www.economist.com/news/britain/21721805-his-victory-surest-sign-yet-tory-landslide-june-8th-conservatives-andy-street,the-economist
13,A new religious liberty order disappoints conservative Christians,"After a long wait , Donald Trump releas a dud",http://www.economist.com/blogs/democracyinamerica/2017/05/sound-and-fury,the-economist
13,The British economy is not as strong as many think,And “ordinari work families” have littl to look forward to,http://www.economist.com/blogs/speakerscorner/2017/05/how-strong-strong,the-economist
13,Striking out on the American dream,“Fantasi Life : Basebal and the American Dream” look at athletes’ live on and off the basebal field,http://www.economist.com/blogs/prospero/2017/05/pitcher-frames,the-economist
4,France Rushes to Limit Impact of Macron Campaign Hack,"French author attempt to contain the fallout from a comput hack of Emmanuel Macron’ polit parti , less than a day befor the countri vote in a presidenti elect .",https://www.wsj.com/articles/france-rushes-to-limit-impact-of-macron-campaign-hack-1494085023,the-wall-street-journal
4,Warren Buffett Is Making Plans for a Lower Tax Rate,"Berkshir Hathaway is alreadi examin way to benefit from the lower corpor tax rate propos by Presid Donald Trump , Chairman Warren Buffett said at the company’ annual meet Saturday .",https://www.wsj.com/articles/warren-buffett-is-planning-for-a-lower-tax-rate-1494090045,the-wall-street-journal
6,Senate Tackles Rewrite on GOP Health-Care Bill,"Republican senat aim to begin a formal full rewrit of the Hous GOP health-car bill , driven in part by a sens that the Hous version made insur less expens for young peopl but costlier for older Americans—an influenti , mostli GOP vote bloc .",https://www.wsj.com/articles/senate-tackles-rewrite-on-gop-health-care-bill-1494025967,the-wall-street-journal
6,Some Preachers Plan to Keep Politics Out of the Pulpit Even After Trump’s Order,Not everi preacher is rush to join the polit fray from the pulpit after Presid Donald Trump sign an execut order effect lift the ban on tax-exempt organ .,https://www.wsj.com/articles/some-preachers-plan-to-keep-politics-out-of-the-pulpit-even-after-trumps-order-1494072002,the-wall-street-journal
4,Always Dreaming Wins Kentucky Derby,"Push the pace from the start , Alway Dream ran away from the rest of the 20-hors field. Look at Lee ran second , while Battl of Midway finish third .",https://www.wsj.com/articles/always-dreaming-wins-kentucky-derby-1494112007,the-wall-street-journal
4,Labor Shortage Squeezes Builders,"As demand for commerci real estat climb , contractor say they are see shortag of electrician , carpent and other subcontractor labor , make it harder to hold down cost .",https://www.wsj.com/articles/labor-shortage-squeezes-builders-1494075600,the-wall-street-journal
4,U.S. Pressures Abbas to End Controversial Family Payments,"The U.S. , hope to reviv stall Israeli-Palestinian peac talk , is pressur Palestinian leader Mahmoud Abba to end payment to famili with rel imprison in Isra jail and to famili of those kill while attack Isra .",https://www.wsj.com/articles/u-s-pressures-abbas-to-end-controversial-family-payments-1494087597,the-wall-street-journal
4,Nike Marathon Stunt Fails to Break Two-Hour Barrier,"Eliud Kipchog , the reign Olymp marathon champion , finish the company-control race in two hour , 25 seconds—mor than two minut better than the current world best .",https://www.wsj.com/articles/nike-marathon-stunt-fails-to-break-two-hour-barrier-1494055734,the-wall-street-journal
4,2017 Toyota Land Cruiser: The Hippopotamus of Luxury SUVs,"They don’t build them like thi anymor , becaus if they did , all SUV would weigh three ton and get 13 mile to the gallon .",https://www.wsj.com/articles/2017-toyota-land-cruiser-the-hippopotamus-of-luxury-suvs-1493923141,the-wall-street-journal
4,"More Chibok Girls Kidnapped by Boko Haram Have Been Released, Nigeria Says","A number of schoolgirl taken three year ago by the Islam extremist in northern Nigeria have been releas , a govern offici said .",https://www.wsj.com/articles/more-chibok-girls-kidnapped-by-boko-haram-have-been-released-nigeria-says-1494107428,the-wall-street-journal
6,The insider and the outsider: McConnell and Trump try for a deal on health care,Their fragil allianc will face it biggest test in the controversi GOP effort to supplant Obamacar .,https://www.washingtonpost.com/politics/the-insider-and-the-outsider-trump-and-mcconnell-try-for-a-deal-on-health-care/2017/05/06/32b05852-31d5-11e7-9534-00e4656c22aa_story.html,the-washington-post
6,"‘Nobody dies because they don’t have access to health care,’ GOP lawmaker says. He got booed.","Rep. Raúl Labrador , a member of the conserv Hous Freedom Caucu , made the comment at a town hall meet in Lewiston , Idaho .",https://www.washingtonpost.com/news/powerpost/wp/2017/05/06/nobody-dies-because-they-dont-have-access-to-health-care-gop-lawmaker-says-he-got-booed/,the-washington-post
3,"In a Beijing ballroom, Kushner family pushes $500,000 ‘investor visa’ to wealthy Chinese",Repres from the Kushner famili busi urg Chines citizen to consid invest hundr of thousand of dollar in a New Jersey real estat project .,https://www.washingtonpost.com/world/in-a-beijing-ballroom-kushner-family-flogs-500000-investor-visa-to-wealthy-chinese/2017/05/06/cf711e53-eb49-4f9a-8dea-3cd836fcf287_story.html,the-washington-post
9,Always Dreaming wins the 143rd Kentucky Derby going away on a muddy track,"Alway Dream , ridden by jockey John Velazquez , held off Lookin at Lee and Battl of Midway down the stretch to claim the first leg of the Tripl Crown .",https://www.washingtonpost.com/news/sports/wp/2017/05/06/always-dreaming-wins-the-143rd-kentucky-derby-the-race-favorite-pulling-away-from-the-field-on-a-muddy-sodden-churchill-downs-track/,the-washington-post
6,"In French election, voters face a choice that mirrors the West’s new divide",Marin Le Pen is unlik to win Sunday. But her far-right movement ha solidifi it stand .,https://www.washingtonpost.com/world/europe/in-french-election-voters-face-a-choice-that-mirrors-the-wests-new-divide/2017/05/06/0b5fb734-2f50-11e7-a335-fa0ae1940305_story.html,the-washington-post
6,The dark history at the heart of the French election,"In a pivot vote , the past is a key issu for both candid .",https://www.washingtonpost.com/world/europe/the-dark-history-at-the-heart-of-the-french-election/2017/05/05/d31235ee-301e-11e7-a335-fa0ae1940305_story.html,the-washington-post
6,Analysis | Macron’s emails got hacked. Here’s why French voters won’t hear much about them before Sunday’s election.,A pre-elect blackout ha kept most French journalist quiet .,https://www.washingtonpost.com/news/worldviews/wp/2017/05/06/macrons-emails-got-hacked-heres-why-french-voters-wont-hear-much-about-them-before-sundays-election/,the-washington-post
3,82 Chibok girls freed in Nigeria after years in Boko Haram custody,The girl were kidnap in 2014 and came to symbol the wrath of Nigeria 's insurgency. More than 100 of them are still miss .,https://www.washingtonpost.com/world/82-chibok-girls-freed-in-nigeria-after-years-in-boko-haram-custody/2017/05/06/34865c84-a398-4af9-90e5-1baafea4f23d_story.html,the-washington-post
9,Flying taxis or futuristic tunnels won’t save us from the misery of traffic,‘These idea are not necessarili for the public good’,https://www.theverge.com/2017/5/6/15518040/elon-musk-boring-company-uber-flying-car-public-transportation,the-verge
10,"20,000-year-old artifacts, 21st century technology","Museum are turn to virtual realiti , app , and interact experi to keep tech-savvi visitor engag",https://www.theverge.com/2017/5/6/15563922/museums-vr-ar-apps-digital-technology,the-verge
6,FCC opens investigation into Stephen Colbert’s controversial Trump insult,Over potenti obscen violat,https://www.theverge.com/2017/5/5/15564230/stephen-colbert-trump-insult-fcc-investigation-obscenity-laws,the-verge
6,"In Rare Unity, Hospitals, Doctors and Insurers Criticize Health Bill","The House’ passag of the bill led to an outcri from the health care industri and consum group , which found an uncommon alli in some insur .",https://www.nytimes.com/2017/05/04/health/health-care-bill-criticisms.html,the-new-york-times
9,2017 Kentucky Derby Contenders: The Experts Make Their Picks,Joe Drape and Melissa Hoppert of The New York Time weigh in on the contend for the 143rd run of the Kentucki Derbi .,https://www.nytimes.com/2017/05/05/sports/kentucky-derby-picks-predictions.html,the-new-york-times
15,18 Penn State Students Charged in Fraternity Death,"Eight were charg with involuntari manslaught — as wa the fratern itself , Beta Theta Pi — in the death of Timothi Piazza on Feb. 4 .",https://www.nytimes.com/2017/05/05/us/penn-state-fraternity-death-timothy-piazza.html,the-new-york-times
6,House Passes Measure to Repeal and Replace the Affordable Care Act,"After week of struggl , Hous Republican narrowli pass hard-fought legisl to repeal and replac larg part of the Afford Care Act .",https://www.nytimes.com/2017/05/04/us/politics/health-care-bill-vote.html,the-new-york-times
6,G.O.P. Cheers a Big Victory. But Has It Stirred a ‘Hornet’s Nest’?,"Democrat saw a mirror imag of their own polit disastr health care experi in 2010 , and they also saw an opportun to possibl recaptur the Hous .",https://www.nytimes.com/2017/05/05/us/politics/house-democrats-health-repeal-republicans.html,the-new-york-times
15,Police Officer Who Fatally Shot 15-Year-Old Texas Boy Is Charged With Murder,"The Dalla Sheriff’ Depart issu a warrant for the arrest of the offic , Roy D. Oliv II , who kill Jordan Edward as he left a parti .",https://www.nytimes.com/2017/05/05/us/roy-oliver-charged-murder-dallas-police-shooting-jordan-edwards.html,the-new-york-times
6,A Little-Noticed Target in the House Health Bill: Special Education,A provis of the Republican plan to replac the Afford Care Act would sharpli cut Medicaid fund for special educ program across the countri .,https://www.nytimes.com/2017/05/03/us/politics/health-bill-medicaid-special-education-affordable-care-act.html,the-new-york-times
6,Who Wins and Who Loses in the Latest G.O.P. Health Care Bill,"The rich and healthi benefit , but poor and disabl peopl who use Medicaid could lose out .",https://www.nytimes.com/2017/05/04/upshot/who-wins-and-who-loses-in-the-latest-gop-health-care-bill.html,the-new-york-times
3,Macron Campaign Says It Was Target of ‘Massive’ Hacking Attack,"A trove of intern campaign document wa post onlin , campaign staff for the French presidenti candid said .",https://www.nytimes.com/2017/05/05/world/europe/france-macron-hacking.html,the-new-york-times
3,French elections: Voters decide between Le Pen and Macron,"After bitter contest that expos nation divid , French voter choos their next presid .",http://www.bbc.co.uk/news/world-europe-39833831,bbc-news
3,Nigeria Chibok girls: Eighty-two freed by Boko Haram,The abduct of 276 girl in 2014 spark a global outcri and the # BringBackOurGirl campaign .,http://www.bbc.co.uk/news/world-africa-39833309,bbc-news
4,The National Symphony Orchestra's one take wonder as they record straight to vinyl,"The Nation Symphoni Orchestra ha made a `` direct cut '' album , record straight to vinyl. It mean no second chanc for the musician , produc or engin at Air Studio .",http://www.bbc.co.uk/news/av/entertainment-arts-39751532/one-orchestras-one-take-wonder,bbc-news
3,"Hannover evacuates 50,000 over 'World War Two bombs'",A tenth of the citi will leav their home while suspect World War Two bomb are defus .,http://www.bbc.co.uk/news/world-europe-39828327,bbc-news
9,Swansea City: Players to pay for fans' tickets at Sunderland,"Swansea 's player will cover the cost of 3,000 away ticket for the club 's match at Sunderland next Saturday .",http://www.bbc.co.uk/sport/football/39831266,bbc-sport
9,Madrid Open: Johanna Konta suffers first-round defeat to Laura Siegemund,Johanna Konta 's struggl on clay continu as a final-set slump see her lose to Laura Siegemund in the Madrid Open first round .,http://www.bbc.co.uk/sport/tennis/39834594,bbc-sport
9,Tyson Fury: Anthony Joshua will be 'my easiest' fight says former world champion,Tyson Furi tell BBC Radio 5 live he would not need a warm-up fight befor outclass unifi champion Anthoni Joshua .,http://www.bbc.co.uk/sport/boxing/39830357,bbc-sport
9,BBC Women's Footballer of the Year 2017: Meet the five nominees,Meet the contend and vote for your winner of the BBC Women 's Footbal of the Year 2017 award .,http://www.bbc.co.uk/sport/football/39717994,bbc-sport
6,French Polls Open for Final Round of Presidential Election,French poll station open at 8 a.m. Pari time Sunday for the second round of vote in the nation’ 2017 presidenti elect .,https://www.bloomberg.com/politics/articles/2017-05-07/french-polls-open-for-final-round-of-presidential-election,bloomberg
4,FX Traders Losing Confidence in Dollar With Few Catalysts to Buy,Currenc trader are get no joy from one of the market’ most crowd trade .,https://www.bloomberg.com/news/articles/2017-05-07/fx-traders-losing-confidence-in-dollar-with-few-catalysts-to-buy,bloomberg
4,"Protesters March in Venezuela, Destroy Chavez Statue","Caraca , Venezuela ( AP ) -- Women bang on pan and some strip off their white shirt Saturday as they protest Venezuela 's socialist govern in an event the opposit bill as a `` women 's march against repression. '' As they march , local media carri a video show peopl toppl a statu of the late Presid Hugo Chavez the day befor in the western state of Zulia .",https://www.bloomberg.com/news/articles/2017-05-06/protesters-march-in-venezuela-destroy-chavez-statue,bloomberg
15,These Women Are Killing It In The Gaming Industry But Still Get Mistaken For 'Booth Babes','Even though the year is 2017 if player get a whiff of me be not a dude it 's on for young and old . ',https://www.buzzfeed.com/ginarushton/these-women-are-killing-it-in-the-gaming-industry-but-still,buzzfeed
