4,"Buffett Laments 'Roadkill' Who Lose Jobs, Says U.S. Must Help","Warren Buffett likened unemployed workers to animals that are helpless to avoid car crashes, and said the U.S. must do more to help those displaced by competition from overseas and technology.",https://www.bloomberg.com/news/articles/2017-05-06/buffett-laments-roadkill-who-lose-jobs-says-u-s-must-help,bloomberg
6,"Trump Weighing 95 Percent Cut to Drug Office, Chief Warns Staff","The Trump administration is weighing a cut of almost 95 percent of the budget for the White House Office of National Drug Control Policy at a time the president has pledged to aggressively combat opioid addiction, according to an internal memo.",https://www.bloomberg.com/politics/articles/2017-05-06/trump-proposes-95-percent-cut-to-drug-office-chief-warns-staff,bloomberg
6,French Prepare to Vote as Cyber Attack on Macron Probed,French voters are getting ready to vote Sunday in the final round of the country’s presidential election after a last-minute twist saw front-runner Emmanuel Macron’s campaign fall victim to a hacking attack.,https://www.bloomberg.com/politics/articles/2017-05-06/french-voters-prepare-to-vote-after-macron-reports-cyber-attack,bloomberg
6,Trump Questions Legal Binds on His Spending in Signing Statement,"President Donald Trump, signing a measure on Friday to keep the federal government funded for the rest of the fiscal year, argued in a lengthy statement that he isn’t legally bound by a series of limits lawmakers imposed on him in the bill.",https://www.bloomberg.com/politics/articles/2017-05-06/trump-questions-legal-binds-on-his-spending-in-signing-statement,bloomberg
4,"Bogle Says If Everybody Indexed, Markets Would Fail Under Chaos","Investors wouldn’t have a way to capture value in the stock market if it were entirely held by passively managed funds, according to Jack Bogle, the founder of Vanguard Group.",https://www.bloomberg.com/news/articles/2017-05-06/bogle-says-if-everybody-indexed-markets-would-fail-under-chaos,bloomberg
4,Mud in Your Eye: Always Dreaming Wins Kentucky Derby in Slop,"Louisville, Ky. (AP) -- Always Dreaming splashed through the slop to win the Kentucky Derby by 2 3/4 lengths on Saturday, giving trainer Todd Pletcher and jockey John Velazquez their second victories in the race but their first together.",https://www.bloomberg.com/news/articles/2017-05-06/9-2-favorite-always-dreaming-wins-kentucky-derby-in-the-slop,bloomberg
6,Forty-Nine Straight Hours Inside Trump’s Washington Hotel,"Tourists, $100 vodka cocktails with caviar, a small dog in the arms of the Treasury secretary. It’s a hotel lobby as a symbol of this presidency.",https://www.bloomberg.com/news/features/2017-05-03/forty-nine-straight-hours-inside-trump-s-washington-hotel,bloomberg
4,Fed's Williams Stands by Hike Outlook as Unemployment Drops,"Federal Reserve Bank of San Francisco President John Williams said his outlook for three or four rate increases in 2017 hasn’t shifted, as the labor market shows signs of expanding beyond its sustainable rate and the economy is operating above potential.",https://www.bloomberg.com/news/articles/2017-05-06/fed-s-williams-stands-by-hike-outlook-as-unemployment-drops,bloomberg
4,Why the Retail Crisis Could Be Coming to American Groceries,These five forces are going to shake up the American supermarket.,https://www.bloomberg.com/news/articles/2017-05-04/why-the-retail-crisis-could-be-coming-to-american-groceries,bloomberg
6,'This gets to the fabric of the nation': Inside the dark conspiracy that made its way from the fringe to the White House,"Fears of an American deep state started as a legitimate concern. Then, those fears turned into something far worse.",http://www.businessinsider.com/trump-deep-state-bannon-cia-fbi-breitbart-fox-news-2017-5,business-insider
13,What it's like to have a surprise dinner with Mark Zuckerberg,Facebook's CEO is on a cross-country tour of the US. Here's what happened when a steel mill worker in Ohio found himself having dinner with Mark Zuckerberg.,http://www.businessinsider.com/what-its-like-to-have-a-surprise-dinner-with-mark-zuckerberg-2017-5,business-insider
6,A special House race in Georgia is officially the most expensive in US history,The Georgia special election is likely to be the first major referendum on President Trump's victory in the 2016 election.,http://www.businessinsider.com/georgia-jon-ossoff-special-election-most-expensive-2017-5,business-insider
13,BUFFETT: This is 'the number one problem with mankind',Warren Buffett sees cyber attacks as a bigger threat to humanity than nuclear weapons.,http://www.businessinsider.com/warren-buffett-cybersecurity-berkshire-hathaway-meeting-2017-5,business-insider
4,A former banker taught herself how to code and is now a top exec at a $700 million startup,Jessica Lachs was on Wall Street then got an MBA. It wasn't until she taught herself how to code that she rose through the ranks at DoorDash.,http://www.businessinsider.com/a-former-banker-taught-herself-how-to-code-and-is-now-a-top-exec-at-a-700-million-startup-2017-4,business-insider
3,Chibok girls still missing three years later - CNN Video,It has been three years since Boko Haram kidnapped hundreds of girls from their school in Nigeria. CNN's Isha Sesay has a look at the latest developments.,http://www.cnn.com/videos/world/2017/04/14/nigeria-chibok-girls-three-years-later-sesay-pkg.cnn,cnn
4,Always Dreaming Wins 2017 Kentucky Derby; Lookin At Lee Takes Distant 2nd,Always Dreaming pulled away from the field to win the 2017 Kentucky Derby on a muddy track Saturday.   The closing co-favorite with Irish War Cry began in the No. 5 post and stayed toward the front nearly the entire race...,http://bleacherreport.com/articles/2708143-always-dreaming-wins-2017-kentucky-derby-lookin-at-lee-takes-distant-2nd,cnn
9,Inside the 'most exciting 2 minutes in sports' - CNN Video,"The Kentucky Derby is America's longest running sports event, is widely known as the ""most exciting two minutes in sports"" and is America's Greatest Race.",http://www.cnn.com/videos/sports/2016/05/04/kentucky-derby-explainer-natsot-pkg-orig.cnn,cnn
9,Team USA bobsled driver Steven Holcomb dies,"Steven Holcomb, who piloted the US No. 1 four-man bobsled to Olympic gold in 2010, was found dead Saturday morning in his room at the US training center in Lake Placid, New York, the US Olympic Committee said.",http://edition.cnn.com/2017/05/06/sport/olympic-champion-bobsledder-dies/index.html,cnn
4,Intel positions itself as the heart of autonomous vehicles,Intel has all the ingredients to succeed in the self-driving car space.,https://www.engadget.com/2017/05/05/intel-positions-itself-as-the-heart-of-autonomous-vehicles/,engadget
4,‘Guardians of the Galaxy 2’: James Gunn gets personal in emotional letter to fans,"""When I was young I felt utterly alone...""",http://ew.com/movies/2017/05/06/guardians-of-the-galaxy-2-james-gunn-fan-letter/,entertainment-weekly
6,"Trump’s reelection team says ABC, NBC, CBS blocked ‘Fake News’ ad",Lara Trump told Fox News more networks joined CNN in refusing the ad.,http://ew.com/tv/2017/05/06/trump-fake-news-ad-blocked-abc-nbc-cbs/,entertainment-weekly
4,'Sense8' Recap: Wolfgang Blows Up His Life,Lito mourns his career while Wolfgang fights for his life.,http://ew.com/recap/sense8-season-2-episode-8/,entertainment-weekly
4,‘Guardians of the Galaxy 2’ director narrates ‘North by Northwest’ scene,James Gunn rewrote the scene after watching the Alfred Hitchcock classic.,http://ew.com/movies/2017/05/06/guardians-of-the-galaxy-2-north-by-northwest-scene/,entertainment-weekly
4,Jeff Bridges is having the best time at the Kentucky Derby,Jeff Bridges is having the best time at the Kentucky Derby,http://ew.com/movies/2017/05/06/jeff-bridges-is-having-the-best-time-at-the-kentucky-derby/,entertainment-weekly
4,"Sylvester Stallone releases ‘Guardians of the Galaxy, Vol. 2’ cameo online","See the 'Creed' star as Stakar, a Ravager clan leader",http://ew.com/movies/2017/05/06/sylvester-stallone-guardians-of-the-galaxy-vol-2-cameo/,entertainment-weekly
4,Harry Styles drops teaser for ‘Sign of the Times’ music video,The new music video premieres Monday.,http://ew.com/music/2017/05/06/harry-styles-sign-of-the-times-music-video-teaser/,entertainment-weekly
3,"Macron campaign says its emails have been subjected to ‘massive, coordinated’ hacking",French authorities began investigating the “piracy action” one day before the country’s most important presidential election in decades.,https://www.washingtonpost.com/world/macron-campaign-says-its-emails-have-been-subjected-to-massive-coordinated-hacking/2017/05/06/368c0460-31e1-11e7-a335-fa0ae1940305_story.html,google-news
3,"Years After Boko Haram Kidnapping, Dozens of Girls Are Freed, Nigeria Says","The release of about the girls, if confirmed, is by far the biggest breakthrough in the mass abduction of nearly 300 Nigerian schoolgirls.",https://www.nytimes.com/2017/05/06/world/africa/nigeria-boko-haram-chibok-girls.html,google-news
4,"Buffett assails Wells Fargo, defends 3G at wide-ranging meeting","Warren Buffett, the chairman of Berkshire Hathaway Inc (BRKa.N), on Saturday criticized Wells Fargo & Co (WFC.N) for failing to stop employees from signing up customers for bogus accounts even after learning it was happening, causing a scandal.",http://www.reuters.com/article/us-berkshire-buffett-idUSKBN1820J4,google-news
6,GOP braces for healthcare blowback at home,Republicans are arming themselves with one primary message: they couldn't stick with the status quo of ObamaCare.,http://thehill.com/homenews/house/332162-gop-braces-for-healthcare-blowback-at-home,google-news
9,"US Olympian bobsledder Steven Holcomb, 37, found dead","Steven Holcomb, the longtime U.S. bobsledding star who drove to three Olympic medals after beating a disease that nearly robbed him of his eyesight, was found dead in Lake Placid, New York, on Saturday.",http://www.foxnews.com/sports/2017/05/06/us-olympian-bobsledder-steven-holcomb-37-found-dead.html,google-news
3,"In Venezuela’s Chaos, Elites Play a High-Stakes Game for Survival",Worsening unrest and economic collapse give powerful officials reason to want a change in leadership and an opportunity to impose it.,https://www.nytimes.com/2017/05/06/world/americas/venezuela-unrest-protests.html,google-news
15,Texas Town Gathers to Grieve for Teenager Fatally Shot by Officer,"Friends, family and classmates attended a private service in Mesquite, Tex., to remember 15-year-old Jordan Edwards, who was killed by the police as he left a party last month.",https://www.nytimes.com/2017/05/06/us/jordan-edwards-police-shooting-texas-funeral.html,google-news
6,Haniyeh Chosen as Hamas' Political Chief,"Move comes shortly after Gaza's rulers unveiled a new, seemingly more pragmatic political program aimed at ending the group's international isolation",https://www.voanews.com/a/haniyeh-chosen-hamas-political-chief/3840794.html,google-news
4,Guardians of the Galaxy Vol. 2's Ending and Post-Credits Scenes Explained - IGN,We break down where Star-Lord and the gang might be heading next.,http://ca.ign.com/articles/2017/04/29/guardians-of-the-galaxy-vol-2s-ending-and-post-credits-scenes-explained,ign
4,"My Hero Academia Episode 19: ""The Boy Born with Everything"" Review - IGN","""The Boy Born with Everything"" provides a welcome breather with some great character development before things heat up in the festival's final round.",http://ca.ign.com/articles/2017/05/06/my-hero-academia-episode-19-the-boy-born-with-everything-review,ign
4,Zero Time Dilemma Releasing for PS4 Later This Year in North America - IGN,"Zero Time Dilemma, the third entry in the Zero Escape trilogy, will release for PS4 in North America this fall.",http://ca.ign.com/articles/2017/05/06/zero-time-dilemma-releasing-for-ps4-later-this-year-in-north-america,ign
4,Overkill's The Walking Dead Delayed to 2018 - IGN,Overkill's co-op based shooter is now slated for release in the second half of 2018.,http://ca.ign.com/articles/2017/05/06/overkills-the-walking-dead-delayed-to-2018,ign
4,The Best Fidget Spinners and Fidget Cubes - IGN,"Keep your hands and mind occupied with these simple, engrossing devices.",http://ca.ign.com/articles/2017/05/06/the-best-fidget-spinners-and-fidget-cubes,ign
4,Daily Deals: PC Games Out of This World - IGN,"Discounts on Prey, Stellaris, and Dawn of War III, Buy a PSVR Get a Bonus Playstation Camera, Civ VI for $40",http://ca.ign.com/articles/2017/05/06/daily-deals-humble-monthly-bundle,ign
4,7 Star Wars Projects That Never Saw the Light of Day - IGN,"From Underworld to KOTOR 3 to George Lucas' original sequel trilogy, there's a lot of cancelled Star Wars we wish had been made.",http://ca.ign.com/articles/2017/05/04/7-star-wars-projects-that-never-saw-the-light-of-day,ign
4,Captain America's Unbelievable Feat Explained by Secret Empire Writer Nick Spencer - IGN,Captain America did something crazy AGAIN! We have writer Nick Spencer on-hand to discuss this latest shocking twist.,http://ca.ign.com/articles/2017/05/06/captain-americas-unbelievable-feat-explained-by-secret-empire-writer-nick-spencer,ign
13,Le Pen has not lost yet. French voters should unite against her,Emmanuel Macron will probably win. But a catastrophic upset is possible,http://www.economist.com/news/leaders/21721650-emmanuel-macron-will-probably-win-catastrophic-upset-possible-le-pen-has-not-lost-yet,the-economist
13,The armed forces will decide the fate of Venezuela’s regime,People power counts for less,http://www.economist.com/news/americas/21721661-people-power-counts-less-armed-forces-will-decide-fate-venezuelas-regime,the-economist
13,Might legalising the rhino-horn trade actually help the rhino?,"Just as likely, it would spur demand, further endangering the creature",http://www.economist.com/news/finance-and-economics/21721671-just-likely-it-would-spur-demand-further-endangering-creature-might,the-economist
13,"The world’s most valuable resource is no longer oil, but data",The data economy demands a new approach to antitrust rules,http://www.economist.com/news/leaders/21721656-data-economy-demands-new-approach-antitrust-rules-worlds-most-valuable-resource,the-economist
4,Who best protects megafauna?,Tourists really do seem to help to preserve wild animals,http://www.economist.com/blogs/graphicdetail/2017/05/daily-chart-4,the-economist
13,On the “hipster election” in Schleswig-Holstein,The future of Germany’s little-known northernmost state is on a knife edge. Here’s why it matters,http://www.economist.com/blogs/kaffeeklatsch/2017/05/between-coasts,the-economist
13,The Conservatives’ Andy Street wins the West Midlands,His victory is the surest sign yet of a Tory landslide on June 8th,http://www.economist.com/news/britain/21721805-his-victory-surest-sign-yet-tory-landslide-june-8th-conservatives-andy-street,the-economist
13,A new religious liberty order disappoints conservative Christians,"After a long wait, Donald Trump released a dud",http://www.economist.com/blogs/democracyinamerica/2017/05/sound-and-fury,the-economist
13,The British economy is not as strong as many think,And “ordinary working families” have little to look forward to,http://www.economist.com/blogs/speakerscorner/2017/05/how-strong-strong,the-economist
13,Striking out on the American dream,“Fantasy Life: Baseball and the American Dream” looks at athletes’ lives on and off the baseball field,http://www.economist.com/blogs/prospero/2017/05/pitcher-frames,the-economist
4,France Rushes to Limit Impact of Macron Campaign Hack,"French authorities attempted to contain the fallout from a computer hack of Emmanuel Macron’s political party, less than a day before the country votes in a presidential election.",https://www.wsj.com/articles/france-rushes-to-limit-impact-of-macron-campaign-hack-1494085023,the-wall-street-journal
4,Warren Buffett Is Making Plans for a Lower Tax Rate,"Berkshire Hathaway is already examining ways to benefit from the lower corporate tax rate proposed by President Donald Trump, Chairman Warren Buffett said at the company’s annual meeting Saturday.",https://www.wsj.com/articles/warren-buffett-is-planning-for-a-lower-tax-rate-1494090045,the-wall-street-journal
6,Senate Tackles Rewrite on GOP Health-Care Bill,"Republican senators aim to begin a formal full rewrite of the House GOP health-care bill, driven in part by a sense that the House version made insurance less expensive for young people but costlier for older Americans—an influential, mostly GOP voting bloc.",https://www.wsj.com/articles/senate-tackles-rewrite-on-gop-health-care-bill-1494025967,the-wall-street-journal
6,Some Preachers Plan to Keep Politics Out of the Pulpit Even After Trump’s Order,Not every preacher is rushing to join the political fray from the pulpit after President Donald Trump signed an executive order effectively lifting the ban on tax-exempt organizations.,https://www.wsj.com/articles/some-preachers-plan-to-keep-politics-out-of-the-pulpit-even-after-trumps-order-1494072002,the-wall-street-journal
4,Always Dreaming Wins Kentucky Derby,"Pushing the pace from the start, Always Dreaming ran away from the rest of the 20-horse field. Looking at Lee ran second, while Battle of Midway finished third.",https://www.wsj.com/articles/always-dreaming-wins-kentucky-derby-1494112007,the-wall-street-journal
4,Labor Shortage Squeezes Builders,"As demand for commercial real estate climbs, contractors say they are seeing shortages of electricians, carpenters and other subcontractor laborers, making it harder to hold down costs.",https://www.wsj.com/articles/labor-shortage-squeezes-builders-1494075600,the-wall-street-journal
4,U.S. Pressures Abbas to End Controversial Family Payments,"The U.S., hoping to revive stalled Israeli-Palestinian peace talks, is pressuring Palestinian leader Mahmoud Abbas to end payments to families with relatives imprisoned in Israeli jails and to families of those killed while attacking Israelis.",https://www.wsj.com/articles/u-s-pressures-abbas-to-end-controversial-family-payments-1494087597,the-wall-street-journal
4,Nike Marathon Stunt Fails to Break Two-Hour Barrier,"Eliud Kipchoge, the reigning Olympic marathon champion, finished the company-controlled race in two hours, 25 seconds—more than two minutes better than the current world best.",https://www.wsj.com/articles/nike-marathon-stunt-fails-to-break-two-hour-barrier-1494055734,the-wall-street-journal
4,2017 Toyota Land Cruiser: The Hippopotamus of Luxury SUVs,"They don’t build them like this anymore, because if they did, all SUVs would weigh three tons and get 13 miles to the gallon.",https://www.wsj.com/articles/2017-toyota-land-cruiser-the-hippopotamus-of-luxury-suvs-1493923141,the-wall-street-journal
4,"More Chibok Girls Kidnapped by Boko Haram Have Been Released, Nigeria Says","A number of schoolgirls taken three years ago by the Islamic extremists in northern Nigeria have been released, a government official said.",https://www.wsj.com/articles/more-chibok-girls-kidnapped-by-boko-haram-have-been-released-nigeria-says-1494107428,the-wall-street-journal
6,The insider and the outsider: McConnell and Trump try for a deal on health care,Their fragile alliance will face its biggest test in the controversial GOP effort to supplant Obamacare.,https://www.washingtonpost.com/politics/the-insider-and-the-outsider-trump-and-mcconnell-try-for-a-deal-on-health-care/2017/05/06/32b05852-31d5-11e7-9534-00e4656c22aa_story.html,the-washington-post
6,"‘Nobody dies because they don’t have access to health care,’ GOP lawmaker says. He got booed.","Rep. Raúl Labrador, a member of the conservative House Freedom Caucus, made the comment at a town hall meeting in Lewiston, Idaho.",https://www.washingtonpost.com/news/powerpost/wp/2017/05/06/nobody-dies-because-they-dont-have-access-to-health-care-gop-lawmaker-says-he-got-booed/,the-washington-post
3,"In a Beijing ballroom, Kushner family pushes $500,000 ‘investor visa’ to wealthy Chinese",Representatives from the Kushner family business urged Chinese citizens to consider investing hundreds of thousands of dollars in a New Jersey real estate project.,https://www.washingtonpost.com/world/in-a-beijing-ballroom-kushner-family-flogs-500000-investor-visa-to-wealthy-chinese/2017/05/06/cf711e53-eb49-4f9a-8dea-3cd836fcf287_story.html,the-washington-post
9,Always Dreaming wins the 143rd Kentucky Derby going away on a muddy track,"Always Dreaming, ridden by jockey John Velazquez, held off Lookin at Lee and Battle of Midway down the stretch to claim the first leg of the Triple Crown.",https://www.washingtonpost.com/news/sports/wp/2017/05/06/always-dreaming-wins-the-143rd-kentucky-derby-the-race-favorite-pulling-away-from-the-field-on-a-muddy-sodden-churchill-downs-track/,the-washington-post
6,"In French election, voters face a choice that mirrors the West’s new divide",Marine Le Pen is unlikely to win Sunday. But her far-right movement has solidified its standing.,https://www.washingtonpost.com/world/europe/in-french-election-voters-face-a-choice-that-mirrors-the-wests-new-divide/2017/05/06/0b5fb734-2f50-11e7-a335-fa0ae1940305_story.html,the-washington-post
6,The dark history at the heart of the French election,"In a pivotal vote, the past is a key issue for both candidates.",https://www.washingtonpost.com/world/europe/the-dark-history-at-the-heart-of-the-french-election/2017/05/05/d31235ee-301e-11e7-a335-fa0ae1940305_story.html,the-washington-post
6,Analysis | Macron’s emails got hacked. Here’s why French voters won’t hear much about them before Sunday’s election.,A pre-election blackout has kept most French journalists quiet.,https://www.washingtonpost.com/news/worldviews/wp/2017/05/06/macrons-emails-got-hacked-heres-why-french-voters-wont-hear-much-about-them-before-sundays-election/,the-washington-post
3,82 Chibok girls freed in Nigeria after years in Boko Haram custody,The girls were kidnapped in 2014 and came to symbolize the wrath of Nigeria's insurgency. More than 100 of them are still missing.,https://www.washingtonpost.com/world/82-chibok-girls-freed-in-nigeria-after-years-in-boko-haram-custody/2017/05/06/34865c84-a398-4af9-90e5-1baafea4f23d_story.html,the-washington-post
9,Flying taxis or futuristic tunnels won’t save us from the misery of traffic,‘These ideas are not necessarily for the public good’,https://www.theverge.com/2017/5/6/15518040/elon-musk-boring-company-uber-flying-car-public-transportation,the-verge
10,"20,000-year-old artifacts, 21st century technology","Museums are turning to virtual reality, apps, and interactive experiences to keep tech-savvy visitors engaged",https://www.theverge.com/2017/5/6/15563922/museums-vr-ar-apps-digital-technology,the-verge
6,FCC opens investigation into Stephen Colbert’s controversial Trump insult,Over potential obscenity violation,https://www.theverge.com/2017/5/5/15564230/stephen-colbert-trump-insult-fcc-investigation-obscenity-laws,the-verge
6,"In Rare Unity, Hospitals, Doctors and Insurers Criticize Health Bill","The House’s passage of the bill led to an outcry from the health care industry and consumer groups, which found an uncommon ally in some insurers.",https://www.nytimes.com/2017/05/04/health/health-care-bill-criticisms.html,the-new-york-times
9,2017 Kentucky Derby Contenders: The Experts Make Their Picks,Joe Drape and Melissa Hoppert of The New York Times weigh in on the contenders for the 143rd running of the Kentucky Derby.,https://www.nytimes.com/2017/05/05/sports/kentucky-derby-picks-predictions.html,the-new-york-times
15,18 Penn State Students Charged in Fraternity Death,"Eight were charged with involuntary manslaughter — as was the fraternity itself, Beta Theta Pi — in the death of Timothy Piazza on Feb. 4.",https://www.nytimes.com/2017/05/05/us/penn-state-fraternity-death-timothy-piazza.html,the-new-york-times
6,House Passes Measure to Repeal and Replace the Affordable Care Act,"After weeks of struggle, House Republicans narrowly passed hard-fought legislation to repeal and replace large parts of the Affordable Care Act.",https://www.nytimes.com/2017/05/04/us/politics/health-care-bill-vote.html,the-new-york-times
6,G.O.P. Cheers a Big Victory. But Has It Stirred a ‘Hornet’s Nest’?,"Democrats saw a mirror image of their own politically disastrous health care experience in 2010, and they also saw an opportunity to possibly recapture the House.",https://www.nytimes.com/2017/05/05/us/politics/house-democrats-health-repeal-republicans.html,the-new-york-times
15,Police Officer Who Fatally Shot 15-Year-Old Texas Boy Is Charged With Murder,"The Dallas Sheriff’s Department issued a warrant for the arrest of the officer, Roy D. Oliver II, who killed Jordan Edwards as he left a party.",https://www.nytimes.com/2017/05/05/us/roy-oliver-charged-murder-dallas-police-shooting-jordan-edwards.html,the-new-york-times
6,A Little-Noticed Target in the House Health Bill: Special Education,A provision of the Republican plan to replace the Affordable Care Act would sharply cut Medicaid funds for special education programs across the country.,https://www.nytimes.com/2017/05/03/us/politics/health-bill-medicaid-special-education-affordable-care-act.html,the-new-york-times
6,Who Wins and Who Loses in the Latest G.O.P. Health Care Bill,"The rich and healthy benefit, but poor and disabled people who use Medicaid could lose out.",https://www.nytimes.com/2017/05/04/upshot/who-wins-and-who-loses-in-the-latest-gop-health-care-bill.html,the-new-york-times
3,Macron Campaign Says It Was Target of ‘Massive’ Hacking Attack,"A trove of internal campaign documents was posted online, campaign staff for the French presidential candidate said.",https://www.nytimes.com/2017/05/05/world/europe/france-macron-hacking.html,the-new-york-times
3,French elections: Voters decide between Le Pen and Macron,"After bitter contest that exposed national divides, French voters choose their next president.",http://www.bbc.co.uk/news/world-europe-39833831,bbc-news
3,Nigeria Chibok girls: Eighty-two freed by Boko Haram,The abduction of 276 girls in 2014 sparked a global outcry and the #BringBackOurGirls campaign.,http://www.bbc.co.uk/news/world-africa-39833309,bbc-news
4,The National Symphony Orchestra's one take wonder as they record straight to vinyl,"The National Symphony Orchestra has made a ""direct cut"" album, recorded straight to vinyl. It means no second chances for the musicians, producers or engineers at Air Studios.",http://www.bbc.co.uk/news/av/entertainment-arts-39751532/one-orchestras-one-take-wonder,bbc-news
3,"Hannover evacuates 50,000 over 'World War Two bombs'",A tenth of the city will leave their homes while suspected World War Two bombs are defused.,http://www.bbc.co.uk/news/world-europe-39828327,bbc-news
9,Swansea City: Players to pay for fans' tickets at Sunderland,"Swansea's players will cover the cost of 3,000 away tickets for the club's match at Sunderland next Saturday.",http://www.bbc.co.uk/sport/football/39831266,bbc-sport
9,Madrid Open: Johanna Konta suffers first-round defeat to Laura Siegemund,Johanna Konta's struggles on clay continue as a final-set slump sees her lose to Laura Siegemund in the Madrid Open first round.,http://www.bbc.co.uk/sport/tennis/39834594,bbc-sport
9,Tyson Fury: Anthony Joshua will be 'my easiest' fight says former world champion,Tyson Fury tells BBC Radio 5 live he would not need a warm-up fight before outclassing unified champion Anthony Joshua.,http://www.bbc.co.uk/sport/boxing/39830357,bbc-sport
9,BBC Women's Footballer of the Year 2017: Meet the five nominees,Meet the contenders and vote for your winner of the BBC Women's Footballer of the Year 2017 award.,http://www.bbc.co.uk/sport/football/39717994,bbc-sport
6,French Polls Open for Final Round of Presidential Election,French polling stations opened at 8 a.m. Paris time Sunday for the second round of voting in the nation’s 2017 presidential election.,https://www.bloomberg.com/politics/articles/2017-05-07/french-polls-open-for-final-round-of-presidential-election,bloomberg
4,FX Traders Losing Confidence in Dollar With Few Catalysts to Buy,Currency traders are getting no joy from one of the market’s most crowded trades.,https://www.bloomberg.com/news/articles/2017-05-07/fx-traders-losing-confidence-in-dollar-with-few-catalysts-to-buy,bloomberg
4,"Protesters March in Venezuela, Destroy Chavez Statue","Caracas, Venezuela (AP) -- Women banged on pans and some stripped off their white shirts Saturday as they protested Venezuela's socialist government in an event the opposition billed as a ""women's march against repression."" As they marched, local media carried a video showing people toppling a statue of the late President Hugo Chavez the day before in the western state of Zulia.",https://www.bloomberg.com/news/articles/2017-05-06/protesters-march-in-venezuela-destroy-chavez-statue,bloomberg
15,These Women Are Killing It In The Gaming Industry But Still Get Mistaken For 'Booth Babes','Even though the year is 2017 if players get a whiff of me being not a dude it's on for young and old.',https://www.buzzfeed.com/ginarushton/these-women-are-killing-it-in-the-gaming-industry-but-still,buzzfeed
6,What you need to know about Jared Kushner - CNN Video,Jared Kushner is President Trump's son-in-law and a senior adviser who plays a big role in the Trump administration.,http://www.cnn.com/videos/politics/2017/03/27/who-is-jared-kushner-jpm-orig-mobile.cnn,cnn
